"492","597","1664","1730","3964","4004","4026","8122","date","other"
"13","14","5","4","4","5","4","5","2018-03-01","0"
"20","21","8","6","6","7","6","8","2018-03-15","0"
"18","18","7","6","6","6","6","7","2018-03-29","0"
"16","16","6","5","5","6","5","6","2018-04-12","0"
"31","32","12","10","10","11","10","12","2018-04-26","0"
"31","32","12","10","10","11","10","12","2018-05-10","0"
"31","32","12","10","10","11","10","12","2018-05-24","0"
"31","32","12","10","10","11","10","12","2018-06-07","0"
"31","32","12","11","11","12","10","12","2018-06-21","0"
"31","32","12","11","11","12","10","12","2018-07-05","0"
"31","32","12","11","11","12","10","12","2018-07-19","0"
"31","32","12","11","11","12","10","12","2018-08-02","0"
"31","32","12","11","11","12","10","12","2018-08-16","0"
"31","32","12","11","11","12","10","12","2018-08-30","0"
"31","32","12","11","11","12","10","12","2018-09-13","0"
"31","32","12","11","11","12","10","12","2018-09-27","0"
"31","32","12","11","11","12","10","12","2018-10-11","0"
"31","32","12","11","11","12","10","12","2018-10-25","0"
"31","32","12","11","11","12","10","12","2018-11-08","0"
"31","32","12","11","11","12","10","12","2018-11-22","0"
"31","32","12","11","11","12","10","12","2018-12-06","0"
"31","32","12","11","11","12","10","12","2018-12-20","0"
"31","32","12","11","11","12","10","12","2019-01-03","0"
"31","32","12","11","11","12","10","12","2019-01-17","0"
"31","32","12","11","11","12","10","12","2019-01-31","0"
"31","32","12","11","11","12","10","12","2019-02-14","0"
"31","32","12","11","11","12","10","12","2019-02-28","0"
"20","21","8","7","7","8","6","8","2019-03-14","0"
"7","7","3","2","2","3","2","3","2019-03-28","0"
"29","30","11","10","10","11","9","11","2019-04-11","0"
"31","32","12","11","11","12","10","12","2019-04-25","0"
"11","11","4","4","4","4","4","4","2019-05-09","0"
"20","21","8","7","7","8","6","8","2019-05-23","0"
"31","32","12","11","11","12","10","12","2019-06-06","0"
"33","34","13","12","12","13","11","13","2019-06-20","0"
"31","32","12","11","11","12","10","12","2019-07-04","0"
"33","34","13","12","12","13","11","13","2019-07-18","0"
"31","32","12","11","11","12","10","12","2019-08-01","0"
"27","27","10","9","9","10","9","10","2019-08-15","0"
"29","30","11","10","10","11","9","11","2019-08-29","0"
"29","30","11","10","10","11","9","11","2019-09-12","0"
"33","34","13","12","12","13","11","13","2019-09-26","0"
"33","34","13","12","12","13","11","13","2019-10-10","0"
"31","32","12","11","11","12","10","12","2019-10-24","0"
"31","32","12","11","11","12","10","12","2019-11-07","0"
"29","30","11","10","10","11","9","11","2019-11-21","0"
"31","32","12","11","11","12","10","12","2019-12-05","0"
"31","32","12","11","11","12","10","12","2019-12-19","0"
"27","27","10","9","9","10","9","10","2020-01-02","0"
"33","34","13","12","12","13","11","13","2020-01-16","0"
"33","34","13","12","12","13","11","13","2020-01-30","0"
"31","32","12","11","11","12","10","12","2020-02-13","0"
"31","32","12","11","11","12","10","12","2020-02-27","0"
"31","32","12","11","11","12","10","12","2020-03-12","0"
"31","32","12","11","11","12","10","12","2020-03-26","0"
"29","30","11","10","10","11","9","11","2020-04-09","0"
"29","30","11","10","10","11","9","11","2020-04-23","0"
"31","32","12","11","11","12","10","12","2020-05-07","0"
"29","30","11","10","10","11","9","11","2020-05-21","0"
"31","32","12","11","11","12","10","12","2020-06-04","0"
"31","32","12","11","11","12","10","12","2020-06-18","0"
"31","32","12","11","11","12","10","12","2020-07-02","0"
"27","27","10","9","9","10","9","10","2020-07-16","0"
"31","32","12","11","11","12","10","12","2020-07-30","0"
"24","25","9","9","9","9","8","9","2020-08-13","0"
"33","34","13","12","12","13","11","13","2020-08-27","0"
"29","30","11","10","10","11","9","11","2020-09-10","0"
"33","34","13","12","12","13","11","13","2020-09-24","0"
"29","30","11","10","10","11","9","11","2020-10-08","0"
"35","37","14","13","13","14","11","14","2020-10-22","0"
"38","39","15","13","13","15","12","15","2020-11-05","0"
"42","43","16","15","15","16","14","16","2020-11-19","0"
"33","34","13","12","12","13","11","13","2020-12-03","0"
"33","34","13","12","12","13","11","13","2020-12-17","0"
"33","34","13","12","12","13","11","13","2020-12-31","0"
"42","43","16","15","15","16","14","16","2021-01-14","0"
"33","34","13","12","12","13","11","13","2021-01-28","0"
"22","23","9","8","8","9","7","9","2021-02-11","0"
"33","34","13","12","12","13","11","13","2021-02-25","0"
"33","34","13","12","13","13","11","13","2021-03-11","0"
"31","32","12","11","12","12","10","12","2021-03-25","0"
"33","34","13","12","13","13","11","13","2021-04-08","0"
"31","32","12","11","12","12","10","12","2021-04-22","0"
"31","32","12","11","12","12","10","12","2021-05-06","0"
"31","32","12","11","12","12","10","12","2021-05-20","0"
